Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,19871.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=2092 | 30-EMA=1825 | Above by 41.6% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,6,Uptrend,Uptrend,2583.6,1824.65,1504.8,2196.06,4484.65,5377.55,6448.22,5377.55,108.1,44.3,31.05,24.44,5.66,1.56,24.95,31.0,-3.85,2505.0,2,strong_buy,20.6,24.6,-0.6,35.0,0.91,29.32,11.86,12.91,14.24,15.57,20.15,19.91,20.96,19.3,1.0,steady compounder (low CV),0.0,,6.7,,2.13,0.01,70.57,0.0,,6.15,-0.43,2.14,0.09,2699.0,1500.3,4.3,72.2,24.18,120.87,0.43,0.19,6,30.0,28.5,2.0,8.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~44% CAGR (2yr) | ROE 21% | ROCE 25% | Nearly debt-free | Promoter 71% holding | OPM 35%,None identified,2-3 years,Medium,"yfinance, screener.in",100,146,,2026-07-25,2026-06-01,54,26.8,7,5.5
ARVSMART,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,2763.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,42,Sep 42mo | Mid rally 291% | Asymmetry 2%,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,612.5,228.17,57.67,520.62,1184.54,1421.71,2822.77,1828.58,132.1,52.4,28.74,16.97,4.08,0.53,20.94,100.0,100.0,811.4,5,strong_buy,15.5,12.9,1.69,27.0,0.83,17.1,2.9,-20.9,30.12,30.5,-13.45,54.37,62.82,121.0,0.15,highly inconsistent earnings,0.65,,1.21,,-44.3,-1.6,53.83,0.0,,0.69,0.02,8.99,0.39,680.0,486.8,9.9,25.8,4.81,57.89,0.08,0.17,4,28.0,28.5,9.0,3.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~52% CAGR (2yr) | Revenue CAGR 30% | Profit CAGR 54% | ROCE trend rising ↑ | Promoter 54% holding | OPM 27%,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,132,,2026-07-25,2026-06-01,54,3.9,7,7.0
ADOR,Ador Welding Limited,Industrials,Specialty Industrial Machinery,2409.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1127 | 30-EMA=1075 | Above by 23.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,4,Uptrend,Uptrend,1324.8,1074.81,821.65,1126.08,1980.59,2419.1,2954.68,2419.1,82.6,35.1,29.41,18.55,4.34,1.33,14.47,224.0,9.54,1307.0,1,strong_buy,15.8,22.8,2.37,11.0,0.83,5.82,,1.51,19.92,16.73,36.67,22.14,26.82,73.4,0.15,highly inconsistent earnings,0.0,,,,,,53.76,0.0,,1.05,0.68,10.47,-2.16,1405.0,848.0,5.7,56.2,46.18,-10.24,0.43,0.29,3,25.0,26.5,7.0,10.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~35% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 22% | ROCE 23% | ROCE trend rising ↑ | Nearly debt-free,None identified,2-3 years,Medium,"yfinance, screener.in",80,263,,2026-07-25,2026-06-01,54,25.5,7,10.0
SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1266.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,21,Sep 21mo | Mid rally 164% | Asymmetry 7%,,Downtrend,False,False,Below-MAs,False,Stage2,6,Uptrend,Uptrend,13.87,27.9,10.21,11.79,68.33,106.63,166.4,106.63,668.8,177.3,16.63,,3.28,0.3,15.13,0.0,,,0,none,20.2,26.8,2.26,16.0,1.31,15.63,9.36,5.62,30.11,21.46,55.1,56.05,47.19,42.3,0.4,lumpy earner,0.0,,3.19,,41.05,3.24,50.57,0.0,,0.21,-0.05,,,18.93,10.21,26.7,35.8,-16.19,35.55,0.45,0.73,7,40.0,16.0,12.0,0.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~177% CAGR (2yr) | Revenue CAGR 30% | Profit CAGR 56% | ROE 20% | ROCE 27% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,45,,2026-07-25,2026-06-01,54,-2.0,7,-6.0
KRISHNADEF,KRISHNA DEF AND ALD IND L,Industrials,Specialty Industrial Machinery,1913.0,Small-Cap,None,,0.0,0,,,Uptrend,True,False,Uptrend,True,Stage2,4,Uptrend,Uptrend,1171.6,,,995.86,1862.88,3756.5,7574.97,3756.5,220.6,79.1,45.66,,9.89,0.45,35.68,10.0,150.0,,0,none,25.4,30.7,7.0,22.0,2.5,16.88,16.06,28.95,56.43,,86.36,101.65,,72.9,1.0,steady compounder (low CV),0.01,,3.99,,72.96,3.81,59.9,-0.06,,1.36,0.75,1.32,-0.74,1400.0,665.0,16.3,76.2,38.47,529.09,,0.92,7,40.0,13.0,7.0,8.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~79% CAGR (2yr) | Revenue CAGR 56% | Profit CAGR 102% | ROE 25% | ROCE 31% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,50,,2026-07-25,2026-06-01,54,0.0,7,2.0
SIGNPOST,Signpost India Limited,Communication Services,Advertising Agencies,1747.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=266 | 30-EMA=276 | Above by 16.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Downtrend,0,Uptrend,Uptrend,321.3,276.39,196.4,273.11,488.14,615.01,774.86,615.01,91.4,38.4,24.88,,6.06,0.96,13.12,15.0,0.0,,0,none,27.6,24.9,0.0,25.0,1.1,12.17,10.68,27.15,19.56,,105.88,25.99,,2128.8,0.15,highly inconsistent earnings,0.7,,1.26,,-79.06,-4.52,60.38,0.0,,0.23,0.14,0.02,0.0,336.8,191.41,4.6,67.9,18.04,,6.76,0.82,4,26.0,27.0,9.0,6.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~38% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 26% | ROE 28% | ROCE 25% | Promoter 60% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,30,,2026-07-25,2026-06-01,54,17.4,7,22.8
STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9908.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,26,Sep 26mo | Mid rally 276% | Asymmetry 1%,,Sideways-Above-MA,True,False,Constructive,False,Stage2,6,Uptrend,Uptrend,1068.1,986.17,260.8,907.88,8327.04,13760.98,58348.75,22042.52,1188.4,258.9,17.83,11.27,3.19,0.11,12.42,37.0,100.0,1338.67,3,strong_buy,20.4,18.6,3.49,19.0,2.6,11.45,6.96,6.44,9.63,7.94,-84.02,164.71,-3.41,54.4,0.2,multiple loss years in history,0.56,,1.25,,32.17,0.32,27.91,0.05,,28.68,-0.84,14.44,1.42,1231.0,768.65,13.2,39.0,24.57,117.49,0.14,0.34,5,24.0,22.5,15.0,6.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~259% CAGR (2yr) | Profit CAGR 165% | ROE 20% | ROCE trend rising ↑ | Piotroski F=5 (above average quality) | DII buying +1.4% ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,290,,2026-07-25,2026-06-01,54,-7.4,7,-5.0
NBCC,NBCC (India) Limited,Industrials,Engineering & Construction,26257.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,48,Sep 48mo | Mid rally 216% | Asymmetry 7%,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways,False,False,Below-MAs,True,Stage2,4,Uptrend,Uptrend,93.08,89.08,27.25,79.12,127.61,177.01,245.53,177.01,90.2,37.9,36.42,31.37,8.74,0.94,19.28,70.0,-30.66,124.5,2,strong_buy,24.1,31.0,3.03,5.0,0.63,5.46,4.29,7.06,13.24,13.14,33.21,38.71,25.33,37.2,0.4,lumpy earner,0.0,,1.18,,992.51,3.78,61.75,0.0,,4.77,-0.22,11.28,0.53,125.85,77.18,26.0,20.6,-15.94,239.5,0.72,0.66,5,39.0,19.5,8.0,1.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~38% CAGR (2yr) | Profit CAGR 39% | ROE 24% | ROCE 31% | ROCE trend rising ↑ | Nearly debt-free,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,170,,2026-07-25,2026-06-01,54,0.0,7,3.0
BFUTILITIE,BF Utilities Limited,Industrials,Infrastructure Operations,2324.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,26,Sep 26mo | Mid rally 210% | Asymmetry 7%,,Sideways-Above-MA,True,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,578.8,2000.76,622.0,590.9,2181.46,3379.52,5156.76,3353.99,483.9,141.6,14.69,,7.72,0.27,5.35,0.0,,,0,none,113.0,29.9,3.89,74.0,2.66,17.85,,-13.62,17.73,9.36,11.18,53.75,36.24,20.0,0.15,highly inconsistent earnings,0.69,,,,,,56.73,0.0,,1.61,0.04,0.06,0.01,898.7,368.7,35.6,57.0,-27.22,-41.77,0.32,0.36,3,33.0,21.5,13.0,0.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~142% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 54% | ROE 113% | ROCE 30% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,231,,2026-07-25,2026-06-01,54,10.3,7,8.0
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,12625.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,36,Sep 36mo | Mid rally 122% | Asymmetry 2%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Uptrend,True,Stage2,12,Uptrend,Uptrend,66.56,47.27,21.13,56.58,259.0,547.09,2872.08,862.49,722.0,186.7,18.48,9.6,1.85,0.08,,,20.0,74.0,19,strong_buy,10.74,,,29.53,,16.57,1.32,44.4,,,233.0,,,238.2,0.5,insufficient history,,,,,,,0.0,0.0,,16.81,-0.42,33.45,2.33,68.0,41.32,2.1,61.1,56.85,14.76,0.75,0.44,2,22.0,26.5,9.0,10.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~187% CAGR (2yr) | Revenue CAGR 44% | Profit CAGR 233% | OPM 30% | DII buying +2.3% ↑ | Dividend growing 20%/yr,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",50,80,,2026-07-25,2026-06-01,54,23.0,7,9.0
VADILALIND,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,4827.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=5406 | 30-EMA=4614 | Above by 51.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,15,Uptrend,Uptrend,6977.0,4614.04,3572.53,5930.45,11469.26,13454.59,15783.58,13454.59,92.8,38.9,31.15,,5.68,1.8,20.1,31.0,156.12,,0,none,20.1,22.2,2.69,17.0,1.83,10.32,10.55,21.41,12.42,26.55,3.33,17.31,98.73,149.4,0.15,highly inconsistent earnings,0.27,,3.0,,-33.59,-0.7,64.72,0.0,,1.02,0.44,1.26,0.84,6997.0,3996.0,0.3,74.6,38.66,136.31,0.37,0.07,6,25.0,26.5,6.0,10.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~39% CAGR (2yr) | ROE 20% | ROCE 22% | ROCE trend rising ↑ | Low D/E 0.27 | Promoter 65% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,182,,2026-07-25,2026-06-01,54,64.1,7,14.0
