Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
STOVEKRAFT,Stove Kraft Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2028.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 128% | Asymmetry 10%,,Sideways-Above-MA,True,False,Constructive,True,Stage2,3,Bear,Choppy,540.5,971.26,406.6,459.43,2791.99,7228.06,48293.81,11611.88,1237.3,265.7,48.31,26.57,4.1,0.15,12.71,57.0,20.0,652.33,3,buy,67.5,31.8,7.4,13.0,2.86,2.61,4.55,28.21,17.91,11.48,2600.0,,,317.9,0.2,multiple loss years in history,0.23,,0.97,,141.1,6.96,55.79,0.0,,0.81,-0.06,7.97,-0.37,813.95,447.05,33.6,20.9,-1.35,2.18,1.15,0.42,6,40.0,18.5,16.0,1.0,75.5,BUY ⭐⭐⭐⭐,Expected ~266% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 316% | ROE 68% | ROCE 32% | ROCE trend rising ↑,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",90,64,,2026-06-06,2026-06-01,5,0.0,1,-4.0
ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,3663.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=324 | 30-EMA=298 | Above by 18.3% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Bear,Choppy,352.8,298.16,263.99,299.88,675.03,1090.38,1761.29,1090.38,209.1,75.8,30.39,21.19,4.04,0.49,16.48,69.0,25.99,,0,none,14.5,14.4,2.54,11.0,2.26,9.93,2.58,116.07,40.74,36.41,555.56,61.53,53.16,3.2,0.15,highly inconsistent earnings,0.38,,1.33,,469.96,12.83,61.11,0.0,,8.29,0.39,8.07,0.01,389.4,269.45,9.4,30.9,18.04,55.85,0.1,,5,36.0,24.5,10.0,4.0,74.5,BUY ⭐⭐⭐⭐,Expected ~76% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 62% | ROCE trend rising ↑ | Promoter 61% holding | FCF yield 12.8%,None identified,2-3 years,Medium,"yfinance, screener.in",100,181,,2026-06-06,2026-06-01,5,-3.2,1,-4.0
DEEPINDS,Deep Industries Limited,Energy,Oil & Gas E&P,3052.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=463 | 30-EMA=407 | Above by 30.9% | MA turning=Yes,,Uptrend,True,False,Uptrend,True,Stage2,1,Bear,Choppy,532.3,406.72,311.0,452.45,790.66,1105.89,1546.81,1105.89,107.8,44.1,16.95,8.08,1.53,0.43,8.95,64.0,48.84,650.0,1,strong_buy,19.4,16.5,2.83,40.0,0.23,20.2,7.42,54.69,37.73,35.65,349.37,39.87,44.75,,0.15,highly inconsistent earnings,0.1,,2.69,,41.62,1.36,63.49,0.0,,1.81,0.1,1.13,0.03,578.0,330.0,7.9,61.3,17.7,126.91,0.64,-0.57,7,40.0,22.5,9.0,3.0,74.5,BUY ⭐⭐⭐⭐,Expected ~44% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 40% | ROCE trend rising ↑ | Nearly debt-free | Promoter 63% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,63,,2026-06-06,2026-06-01,5,12.3,1,-4.0
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,8468.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=584 | 30-EMA=532 | Above by 22.5% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Bear,Choppy,651.65,532.13,394.42,553.9,968.48,1422.13,3626.2,1874.0,118.2,47.7,39.06,28.59,32.58,0.42,30.15,242.0,12.62,744.33,3,none,92.33,,,73.42,,57.72,48.7,32.4,,,93.5,,,92.9,0.5,insufficient history,0.02,,3.12,,174.48,2.06,64.15,0.0,,7.48,0.14,4.94,-0.03,718.0,481.15,9.2,35.4,6.91,134.33,0.53,0.34,5,40.0,23.5,8.0,3.0,74.5,BUY ⭐⭐⭐⭐,Expected ~48% CAGR (2yr) | Revenue CAGR 32% | Profit CAGR 94% | ROE 92% | Nearly debt-free | Promoter 64% holding,None identified,2-3 years,Medium,"yfinance, screener.in",70,287,,2026-06-06,2026-06-01,5,0.0,1,-4.0
ARROWGREEN,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,800.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 224% | Asymmetry 3%,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,3,Bear,Choppy,536.95,1091.38,331.92,456.41,3001.74,4731.65,7458.5,4731.65,781.2,196.9,16.92,,3.42,0.29,10.47,75.0,100.0,,0,none,22.4,30.4,9.26,32.0,7.29,23.61,15.3,-17.28,22.63,31.05,-25.4,57.63,6.07,-35.4,0.15,highly inconsistent earnings,0.01,,13.71,,34.81,4.35,64.83,0.02,,0.06,-0.08,0.82,0.03,817.95,341.95,34.4,57.0,-25.71,45.8,0.47,-0.12,7,40.0,22.5,12.0,0.0,74.5,BUY ⭐⭐⭐⭐,Expected ~197% CAGR (2yr) | Revenue CAGR 23% | Profit CAGR 58% | ROE 22% | ROCE 30% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,134,,2026-06-06,2026-06-01,5,14.8,1,-3.0
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,10226.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1275 | 30-EMA=1142 | Above by 38.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Bear,Choppy,1581.5,1141.5,988.59,1344.27,3439.74,5676.62,20086.29,8312.14,258.9,89.5,40.0,30.39,8.19,0.28,27.38,64.0,5.27,1723.33,3,none,21.8,28.5,-3.37,19.0,1.46,14.33,11.95,8.96,59.43,27.14,20.38,141.65,38.97,79.8,0.15,highly inconsistent earnings,0.0,,2.65,,118.68,1.16,38.81,-0.01,,9.56,2.83,26.53,-1.71,1705.0,990.1,7.2,59.7,20.18,125.03,1.01,0.59,6,36.0,24.5,8.0,6.0,74.5,BUY ⭐⭐⭐⭐,Expected ~90% CAGR (2yr) | Revenue CAGR 59% | Profit CAGR 142% | ROE 22% | ROCE 28% | Nearly debt-free,None identified,2-3 years,Medium,"yfinance, screener.in",100,38,,2026-06-06,2026-06-01,5,0.0,1,-2.0
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,6760.0,Small-Cap,MonthlyDoubleBottom,Forming,0.42,10,Sep 10mo | Mid rally 42% | Asymmetry 0%,,Uptrend,True,False,Uptrend,True,Stage2,15,Bear,Choppy,232.85,67.5,47.4,197.92,994.59,1401.07,1973.69,1401.07,501.7,145.3,18.28,,4.76,0.45,9.88,0.0,,,0,none,30.0,36.7,2.09,3.0,0.23,1.54,8.6,23.15,30.88,23.53,50.0,40.87,52.32,144.8,0.15,highly inconsistent earnings,0.41,,1.23,,420.05,6.21,74.24,0.0,,1.51,-0.07,0.09,0.08,249.92,122.1,6.8,90.7,55.19,280.77,0.06,-0.01,5,40.0,14.04,12.0,8.0,74.0,BUY ⭐⭐⭐⭐,Expected ~145% CAGR (2yr) | Revenue CAGR 31% | Profit CAGR 41% | ROE 30% | ROCE 37% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,124,,2026-06-06,2026-06-01,5,-1.7,1,-6.0
WELCORP,Welspun Corp Limited,Basic Materials,Steel,36309.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,48,Sep 48mo | Mid rally 1092% | Asymmetry 0%,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,1,Bear,Choppy,1280.7,430.46,36.1,1088.6,2470.68,3596.83,9998.68,4970.27,180.8,67.6,22.52,15.18,4.44,0.22,15.72,36.0,0.0,1536.67,6,strong_buy,19.4,22.9,1.51,13.0,0.83,9.62,6.59,19.97,19.78,18.58,-14.83,101.17,14.39,-47.0,0.15,highly inconsistent earnings,0.25,,1.33,,151.7,0.42,49.73,0.0,,11.23,-0.22,21.49,0.94,1394.8,710.0,8.2,80.4,46.99,384.74,0.55,0.5,6,30.0,24.5,9.0,10.0,73.5,BUY ⭐⭐⭐⭐,Expected ~68% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 101% | ROCE 23% | ROCE trend rising ↑ | Low D/E 0.25,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,312,,2026-06-06,2026-06-01,5,0.0,1,-4.0
CONSOFINVT,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,745.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=210 | 30-EMA=195 | Above by 22.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,12,Bear,Choppy,237.69,194.89,164.27,202.04,806.51,1492.53,2762.08,1492.53,527.9,150.6,11.78,,0.72,0.14,10.68,49.0,33.9,,0,none,33.6,34.5,,98.9,,89.96,,-87.62,17.57,-0.75,1.58,85.06,53.39,-21.4,0.2,multiple loss years in history,,,,,,,74.89,0.0,,2.58,-1.6,0.02,0.0,245.95,152.0,3.4,56.4,29.11,63.08,0.45,0.54,1,30.0,22.5,15.0,6.0,73.5,BUY ⭐⭐⭐⭐,Expected ~151% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 85% | ROE 34% | ROCE 34% | Promoter 75% holding,None identified,2-3 years,Medium,"yfinance, screener.in",70,288,,2026-06-06,2026-06-01,5,2.8,1,-2.0
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,75196.0,Large-Cap,MonthlyDoubleBottom,Forming,0.968,25,Sep 25mo | Mid rally 104% | Asymmetry 7%,,Sideways-Above-MA,True,False,Constructive,False,Stage2,12,Bear,Choppy,2795.0,251.5,119.52,2375.75,2217.54,4163.44,9551.59,4602.29,49.0,22.0,56.5,35.22,17.87,0.53,40.26,20.0,19.91,3505.17,12,buy,56.3,71.4,10.17,71.0,4.26,54.82,17.92,106.83,64.83,42.56,137.86,107.54,42.71,291.1,0.15,highly inconsistent earnings,0.0,,1.31,,2811.41,3.74,,,,26.07,5.43,54.35,-4.81,3480.0,1312.2,19.7,113.0,88.01,736.49,0.36,0.65,6,40.0,18.12,8.0,7.0,73.1,BUY ⭐⭐⭐⭐,Expected ~22% CAGR (2yr) | Revenue CAGR 65% | Profit CAGR 108% | ROE 56% | ROCE 71% | ROCE trend rising ↑,High PE 57 | Earnings due 2026-07-30 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",90,172,2026-07-30,2026-06-06,2026-06-01,5,-18.1,1,-6.0
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,108442.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,8,Sep 8mo | Mid rally 1741% | Asymmetry 1%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,True,Constructive,True,Stage2,5,Bear,Choppy,1018.9,64.09,3.47,866.06,3346.41,3133.18,6080.78,4510.96,207.5,75.4,21.51,23.1,4.29,0.62,16.01,9.0,63.86,1066.5,30,hold,21.2,21.2,2.14,31.0,2.14,18.57,8.07,16.81,16.35,12.45,9.65,34.8,18.59,8.7,0.15,highly inconsistent earnings,0.42,,1.27,,1331.01,1.23,75.0,0.0,,6.95,-0.11,11.2,0.12,1115.5,835.5,8.7,22.0,11.82,56.13,1.11,0.32,6,37.0,20.0,10.0,6.0,73.0,BUY ⭐⭐⭐⭐,Expected ~75% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 35% | ROE 21% | ROCE 21% | ROCE trend rising ↑,Earnings due 2026-08-12 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,314,2026-08-12,2026-06-06,2026-06-01,5,0.0,1,-4.0
