Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
TCS,Tata Consultancy Services Limited,Technology,Information Technology Services,841965.0,Large-Cap,MonthlyDoubleBottom,Forming,0.538,30,Sep 30mo | Mid rally 54% | Asymmetry 1%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,2327.1,4348.04,2804.96,2664.71,3966.4,5891.12,4401.32,4178.21,153.2,59.1,17.1,14.06,7.42,3.2,11.51,5.43,,2943.65,43,buy,51.8,63.0,,27.0,,18.43,24.44,4.58,5.8,,1.35,5.34,,12.2,0.5,insufficient history,0.1,,2.23,,37059.75,4.4,71.77,,,9.66,,13.34,,3558.0,2206.4,34.6,5.5,-23.02,-46.46,0.83,0.29,4,31.0,9.96,7.0,0.0,48.0,MONITOR ⭐,Expected ~59% CAGR (2yr) | ROE 52% | ROCE 63% | Low D/E 0.10 | Promoter 72% holding | OPM 27%,Earnings due 2026-07-09 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,286,2026-07-09,2026-05-20,2026-05-20,0,,1,
LTTS,L&T Technology Services Limited,Technology,Information Technology Services,37703.0,Large-Cap,MonthlyDoubleBottom,Forming,0.957,44,Sep 44mo | Mid rally 103% | Asymmetry 8%,,Sideways,False,False,Below-MAs,True,Downtrend,0,Uptrend,Uptrend,3554.6,5902.58,2798.51,3021.41,3046.39,9006.65,3153.95,3099.7,153.4,59.2,30.72,21.81,6.09,17.55,18.16,1.63,,3658.83,29,hold,21.5,26.7,,18.0,,11.63,9.87,14.04,7.64,,1.34,1.75,,6.8,0.5,insufficient history,0.09,,2.28,,995.56,2.64,73.57,,,3.86,,14.64,,4726.0,3010.0,24.8,18.1,-10.74,-29.58,0.47,0.09,4,24.0,17.98,3.0,1.0,46.0,MONITOR ⭐,Expected ~59% CAGR (2yr) | ROE 22% | ROCE 27% | Nearly debt-free | Promoter 74% holding | MonthlyDoubleBottom forming (44mo base),Earnings due 2026-07-15 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,117,2026-07-15,2026-05-20,2026-05-20,0,,1,
METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,10541.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.936,12,Sep 12mo | Mid rally 96% | Asymmetry 2%,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Stage2,4,Uptrend,Uptrend,508.4,880.34,445.42,432.14,405.05,1315.26,491.28,446.09,158.7,60.8,55.38,33.61,7.35,5.47,24.76,0.39,,607.76,18,buy,13.8,17.8,,24.0,,11.37,9.14,23.67,12.76,,30.82,10.13,,74.7,0.5,insufficient history,0.15,,1.4,,250.29,2.37,48.86,,,10.43,,35.8,,600.0,400.4,15.3,27.0,27.11,14.01,2.35,,4,18.0,20.73,2.0,5.0,45.7,MONITOR ⭐,Expected ~61% CAGR (2yr) | Low D/E 0.15 | MonthlyDoubleBottom forming (12mo base) | Sector in Stage2 | Outperforms Nifty by 27%/yr,High PE 55 | Earnings due 2026-08-06 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,86,2026-08-06,2026-05-20,2026-05-20,0,,1,
LT,Larsen & Toubro Limited,Industrials,Engineering & Construction,539400.0,Large-Cap,MonthlyDoubleBottom,Forming,0.683,20,Sep 20mo | Mid rally 74% | Asymmetry 6%,,Sideways-Above-MA,True,False,Constructive,True,Stage2,4,Uptrend,Uptrend,3921.0,631.13,351.54,3332.85,4341.49,4788.01,5720.67,4983.6,22.1,10.5,33.58,21.33,4.94,2.27,17.91,0.97,,4494.61,31,buy,16.6,15.0,,13.0,,5.51,4.59,11.79,15.96,,7.25,14.79,,-3.1,0.5,insufficient history,0.98,,1.25,,26195.48,4.86,,,,18.78,,43.32,,4440.0,3288.1,11.7,19.2,15.28,39.88,0.8,0.49,3,14.0,18.2,3.0,4.0,39.2,MONITOR ⭐,Expected ~10% CAGR (2yr) | Revenue CAGR 16% | FCF yield 4.9% | MonthlyDoubleBottom forming (20mo base) | Sector in Stage2,Earnings due 2026-07-28 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",90,287,2026-07-28,2026-05-20,2026-05-20,0,,1,
ICICIBANK,ICICI Bank Limited,Financial Services,Banks - Regional,889489.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 115% | Asymmetry 1%,MonthlyDoubleBottom+MonthlyStage2,Downtrend,False,False,Below-MAs,False,Stage2,12,Uptrend,Uptrend,1240.8,328.33,152.59,1054.68,1903.46,2013.05,2640.5,2241.89,62.2,27.4,16.58,13.66,2.45,0.93,,0.88,,1669.8,40,strong_buy,16.1,7.2,,33.29,,24.93,2.08,4.77,17.26,,6.17,17.78,,9.3,0.5,insufficient history,,,,,,,,,,34.48,,39.94,,1500.0,1187.6,17.3,4.5,-6.07,12.97,0.95,0.28,2,12.0,16.5,9.0,1.0,38.5,MONITOR ⭐,Expected ~27% CAGR (2yr) | Revenue CAGR 17% | OPM 33% | PEG 0.93 — undervalued | Analyst target ₹1670 (+35%) | MonthlyDoubleBottom forming (24mo base),Earnings due 2026-07-18 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",70,287,2026-07-18,2026-05-20,2026-05-20,0,,1,
GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,Textile Manufacturing,6375.0,Small-Cap,MonthlyDoubleBottom,Forming,0.755,13,Sep 13mo | Mid rally 84% | Asymmetry 8%,,Sideways,False,False,Below-MAs,True,Stage2,3,Uptrend,Uptrend,642.2,327.59,171.04,545.87,887.61,904.45,1023.64,953.2,40.8,18.7,30.07,25.06,4.91,4.07,22.78,1.48,,831.33,3,none,18.7,24.7,,19.0,,13.84,,-0.32,5.53,,-8.19,7.39,,17.7,0.5,insufficient history,0.1,,,,,,53.36,,,9.12,,10.29,,970.0,579.75,33.8,10.8,-22.29,-18.2,0.98,-0.02,0,17.0,15.56,5.0,0.0,37.6,MONITOR ⭐,Expected ~19% CAGR (2yr) | ROCE 25% | Low D/E 0.10 | Promoter 53% holding | Analyst target ₹831 (+29%) | MonthlyDoubleBottom forming (13mo base),Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,286,,2026-05-20,2026-05-20,0,,1,
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,276257.0,Large-Cap,MonthlyDoubleBottom,Forming,0.639,24,Sep 24mo | Mid rally 65% | Asymmetry 1%,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Stage2,15,Uptrend,Uptrend,4236.0,5484.85,3292.0,3600.6,1908.8,7677.7,2213.66,2055.59,81.2,34.6,92.83,59.74,11.27,12.07,53.55,0.0,,4557.77,31,hold,13.0,17.2,,8.0,,4.32,9.63,15.94,17.12,,9.72,7.69,,19.2,0.5,insufficient history,0.1,,1.98,,-1460.22,-0.53,74.51,,,9.0,,8.77,,4949.5,3529.0,14.4,20.0,4.32,-14.16,0.39,0.28,4,16.0,18.17,0.0,3.0,37.2,MONITOR ⭐,Expected ~35% CAGR (2yr) | Revenue CAGR 17% | Nearly debt-free | Promoter 75% holding | MonthlyDoubleBottom forming (24mo base) | Sector in Stage2,High PE 93 | Earnings due 2026-07-10 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,111,2026-07-10,2026-05-20,2026-05-20,0,,1,
INFY,Infosys Limited,Technology,Information Technology Services,484386.0,Large-Cap,MonthlyDoubleBottom,Forming,0.533,18,Sep 18mo | Mid rally 54% | Asymmetry 1%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,1196.9,1948.78,1257.64,1194.76,2337.0,2639.92,2672.13,2498.95,120.6,48.5,15.59,14.6,5.24,2.25,1093.29,4.38,,1463.2,40,buy,31.9,40.0,,24.0,,16.43,15.09,9.61,6.77,,10.18,6.93,,13.2,0.5,insufficient history,0.1,,1.98,,317.02,0.07,14.38,,,28.45,,43.19,,1728.0,1089.0,30.7,9.9,-16.69,-25.36,0.8,0.13,4,24.0,9.4,1.0,0.0,34.4,SKIP,Expected ~48% CAGR (2yr) | ROE 32% | ROCE 40% | Nearly debt-free | MonthlyDoubleBottom forming (18mo base),Earnings due 2026-07-23 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,365,2026-07-23,2026-05-20,2026-05-20,0,,1,
HDFCBANK,HDFC Bank Limited,Financial Services,Banks - Regional,1173824.0,Large-Cap,MonthlyDoubleBottom,Forming,0.398,29,Sep 29mo | Mid rally 42% | Asymmetry 2%,,Downtrend,False,False,Below-MAs,False,Stage2,12,Uptrend,Uptrend,762.45,1020.5,710.68,675.15,1158.96,1330.32,1661.68,1387.74,74.5,32.1,17.02,12.12,2.08,0.86,,1.69,,1039.79,39,strong_buy,13.8,7.04,,40.54,,26.83,1.7,3.64,26.86,,7.87,19.74,,8.0,0.5,insufficient history,,,,,,,0.0,,,44.05,,40.14,,1020.5,726.65,25.3,4.9,-15.34,-31.0,0.85,0.48,2,15.0,9.28,9.0,0.0,33.3,SKIP,Expected ~32% CAGR (2yr) | Revenue CAGR 27% | OPM 41% | PEG 0.86 — undervalued | Analyst target ₹1040 (+36%) | MonthlyDoubleBottom forming (29mo base),Earnings due 2026-07-18 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,365,2026-07-18,2026-05-20,2026-05-20,0,,1,
BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,17006.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.361,13,Sep 13mo | Mid rally 42% | Asymmetry 6%,MonthlyDoubleBottom+MonthlyStage2,Sideways,False,False,Below-MAs,True,Stage2,15,Uptrend,Uptrend,678.25,818.7,558.1,576.51,536.1,1079.3,778.56,646.05,59.1,26.1,69.0,50.53,11.35,3.36,45.38,0.15,,801.4,10,none,15.5,18.2,,14.0,,8.54,,9.99,13.62,,22.68,20.51,,117.7,0.5,insufficient history,0.19,,,,,,73.88,,,4.68,,17.28,,818.7,592.55,17.2,14.5,-0.85,40.01,0.34,0.29,1,20.0,10.83,1.0,1.0,32.8,SKIP,Expected ~26% CAGR (2yr) | Profit CAGR 21% | Low D/E 0.19 | Promoter 74% holding | MonthlyDoubleBottom forming (13mo base) | Sector in Stage2,High PE 69 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,43,,2026-05-20,2026-05-20,0,,1,
PAGEIND,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,43165.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,18,Sep 18mo | Mid rally 106% | Asymmetry 3%,,Sideways-Above-MA,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,38700.0,33328.2,15943.52,32895.0,23496.9,50712.88,23496.9,23496.9,31.0,14.5,57.65,50.65,30.63,,40.28,1.33,,37936.0,26,none,,,,21.02,,14.71,,5.6,,,-7.4,,,-7.4,0.5,insufficient history,0.19,,,,,,42.89,,,19.0,,32.5,,50590.0,29805.0,23.5,29.8,-13.43,-15.86,0.39,0.01,0,7.0,22.0,-1.0,1.0,29.0,SKIP,Expected ~14% CAGR (2yr) | Declining profits (-7% CAGR) ⚠️ | Low D/E 0.19 | MonthlyDoubleBottom forming (18mo base) | Sector in Stage2,High PE 58 | Earnings due 2026-05-21 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",50,231,2026-05-21,2026-05-20,2026-05-20,0,,1,
HAPPSTMNDS,Happiest Minds Technologies Limited,Technology,Information Technology Services,5418.0,Small-Cap,MonthlyDoubleBottom,Forming,0.442,9,Sep 9mo | Mid rally 47% | Asymmetry 2%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,360.55,1106.28,744.81,707.57,307.25,1467.75,307.25,307.25,307.1,101.8,29.34,17.9,3.32,,11.76,1.74,,532.88,8,none,12.6,15.2,,17.0,,8.22,5.31,9.46,16.44,,-19.8,-7.13,,-19.6,0.5,insufficient history,0.28,,1.73,,,,44.21,,,5.94,,8.99,,674.85,330.2,46.6,9.2,-36.98,-85.32,0.41,-0.09,3,12.0,7.3,8.0,0.0,27.3,SKIP,"Expected ~102% CAGR (2yr) | Revenue CAGR 16% | Declining profits (-7% CAGR) ⚠️ | Low D/E 0.28 | EV/EBITDA 12× below sector (20×) | Analyst target ₹533 (+48%, n=8)",Earnings due 2026-05-21 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",90,69,2026-05-21,2026-05-20,2026-05-20,0,,1,
