Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,10728.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,27,Sep 27mo | Mid rally 129% | Asymmetry 6%,,Sideways,False,False,Below-MAs,True,Stage2,15,Uptrend,Uptrend,1518.8,2919.66,1235.21,1290.98,14810.1,21569.43,31413.71,21569.43,1320.2,276.9,8.64,4.12,1.52,0.19,3.3,221.0,141.97,,0,none,19.1,33.0,3.34,18.0,1.0,6.26,15.63,6.78,5.54,7.84,13.64,45.64,14.32,43.8,0.15,highly inconsistent earnings,0.17,,1.19,,2049.95,19.11,74.04,0.0,,9.48,0.06,1.46,0.04,2135.0,1314.6,28.9,15.5,-14.53,17.4,0.19,0.62,5,37.0,19.5,13.0,0.0,69.5,ACCUMULATE ⭐⭐⭐,Expected ~277% CAGR (2yr) | Profit CAGR 46% | ROCE 33% | ROCE trend rising ↑ | Low D/E 0.17 | Promoter 74% holding,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,288,,2026-06-27,2026-06-01,26,-0.7,3,0.0
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,6765.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,13,Sep 13mo | Mid rally 127% | Asymmetry 0%,,Sideways-Above-MA,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,692.05,41.64,18.35,588.24,1380.95,2151.53,3352.08,2151.53,210.9,76.3,16.86,,4.1,0.3,11.69,14.0,25.99,,0,none,28.0,20.7,1.34,11.0,0.51,7.66,7.84,91.2,41.95,35.47,43.94,55.8,36.75,28.0,0.15,highly inconsistent earnings,0.88,,1.36,,-76.18,-1.13,48.03,0.15,,19.5,0.25,0.33,-0.05,924.9,405.8,25.2,70.5,29.63,270.05,0.54,0.65,5,32.0,24.5,8.0,5.0,69.5,ACCUMULATE ⭐⭐⭐,Expected ~76% CAGR (2yr) | Revenue CAGR 42% | Profit CAGR 56% | ROE 28% | ROCE 21% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,366,,2026-06-27,2026-06-01,26,8.4,3,1.0
INOXINDIA,INOX India Limited,Industrials,Specialty Industrial Machinery,17407.0,Mid-Cap,MonthlyCupHandle,Forming,0.865,23,Cup 23mo | Depth 29% | Prior gain 47% | R²=0.98,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1428.9,1485.7,1055.87,1214.57,858.4,1915.53,1205.59,1017.29,34.1,15.8,67.58,45.12,15.57,3.65,52.03,10.0,0.0,1700.0,3,none,26.1,33.5,0.57,22.0,-0.03,16.25,10.21,21.52,18.0,21.72,14.16,18.51,21.86,14.8,0.75,consistent growth,0.07,,1.79,,-70.64,-0.41,75.0,0.0,,7.13,-0.01,7.72,0.45,1980.0,1065.0,27.8,34.2,24.08,,1.76,0.64,5,34.0,26.38,1.0,8.0,69.4,ACCUMULATE ⭐⭐⭐,Expected ~16% CAGR (2yr) | Revenue CAGR 18% | ROE 26% | ROCE 34% | ROCE trend rising ↑ | Nearly debt-free,High PE 68 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,30,,2026-06-27,2026-06-01,26,0.0,3,2.0
BORORENEW,Borosil Renewables Limited,Technology,Solar,8392.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.896,36,Sep 36mo | Mid rally 91% | Asymmetry 1%,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Constructive,True,Downtrend,0,Uptrend,Uptrend,544.6,721.0,374.4,462.91,397.03,1067.6,749.11,545.36,96.0,40.0,63.31,,5.55,1.69,17.89,0.0,4.0,,0,none,26.1,25.3,0.91,28.0,0.8,8.3,13.18,5.42,20.42,19.71,245.98,37.36,34.36,,0.2,multiple loss years in history,0.11,,4.76,,208.04,2.48,58.77,0.0,,4.27,0.26,2.33,-0.24,721.0,374.4,24.5,45.5,-6.61,-11.21,1.41,0.04,7,40.0,23.25,5.0,1.0,69.2,ACCUMULATE ⭐⭐⭐,Expected ~40% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 26% | ROCE 25% | ROCE trend rising ↑,High PE 63 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,98,,2026-06-27,2026-06-01,26,3.7,3,9.0
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,99544.0,Large-Cap,MonthlyCupHandle,Forming,0.831,21,Cup 21mo | Depth 36% | Prior gain 66% | R²=0.98,MonthlyCupHandle+MonthlyDoubleBottom,Downtrend,False,False,Below-MAs,False,Stage2,3,Uptrend,Uptrend,4962.6,6106.48,3934.36,4218.21,17702.58,15882.95,28687.54,22535.38,220.1,78.9,17.36,15.67,4.61,0.64,12.42,302.0,3.23,5904.29,34,buy,28.5,35.8,2.91,15.0,0.6,12.11,12.51,15.85,11.55,8.9,31.99,27.3,14.49,25.7,0.15,highly inconsistent earnings,0.04,,1.91,,6278.06,6.31,34.73,0.0,,31.15,1.72,24.69,-1.59,6388.5,4190.0,22.3,18.4,25.16,51.48,0.44,0.5,7,38.0,13.97,12.0,5.0,69.0,ACCUMULATE ⭐⭐⭐,Expected ~79% CAGR (2yr) | Profit CAGR 27% | ROE 28% | ROCE 36% | ROCE trend rising ↑ | Nearly debt-free,Earnings due 2026-08-05 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,288,2026-08-05,2026-06-27,2026-06-01,26,-0.9,3,-0.2
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,238.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,18,Sep 18mo | Mid rally 153% | Asymmetry 4%,,Downtrend,False,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,103.97,92.78,35.99,88.37,235.06,365.2,567.37,365.2,251.3,87.4,24.74,,1.27,0.45,9.31,18.0,0.0,,0,none,11.0,15.5,1.2,10.0,0.8,6.59,6.86,29.59,32.57,,25.0,55.36,,29.5,0.4,lumpy earner,0.08,,2.44,,32.42,13.64,50.7,4.41,,0.01,0.01,0.75,0.75,189.7,88.05,45.2,18.1,-16.67,127.82,0.61,0.46,5,40.0,16.0,13.0,0.0,69.0,ACCUMULATE ⭐⭐⭐,Expected ~87% CAGR (2yr) | Revenue CAGR 33% | Profit CAGR 55% | ROCE trend rising ↑ | Nearly debt-free | Promoter 51% holding,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,97,,2026-06-27,2026-06-01,26,0.0,3,9.0
STYLAMIND,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5644.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=2204 | 30-EMA=1924 | Above by 44.1% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,2773.0,1924.22,1576.4,2357.05,3668.51,3719.12,4939.76,4256.94,34.1,15.8,37.73,25.03,7.06,2.35,25.63,0.0,,2912.4,5,buy,20.5,27.0,0.66,20.0,0.14,13.27,14.22,10.15,5.85,18.66,22.95,16.04,22.22,29.3,0.15,highly inconsistent earnings,0.04,,3.48,,-39.14,-0.69,54.1,1.91,,2.81,0.77,13.31,0.07,3357.3,1593.7,17.4,74.0,76.96,52.25,1.03,0.11,5,27.0,28.5,3.0,10.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~16% CAGR (2yr) | ROE 20% | ROCE 27% | ROCE trend rising ↑ | Nearly debt-free | Promoter 54% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,58,,2026-06-27,2026-06-01,26,0.0,3,-2.0
DRCSYSTEMS,DRC Systems India Limited,Technology,Information Technology Services,205.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,32,Sep 32mo | Mid rally 201% | Asymmetry 2%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,14.17,34.9,11.5,12.04,65.2,90.95,126.87,90.95,541.8,153.3,10.19,,1.83,0.26,7.2,0.0,,,0,none,22.6,25.2,-1.8,28.0,4.1,20.17,10.52,47.69,54.56,,26.67,39.49,,17.0,0.15,highly inconsistent earnings,0.0,,0.48,,38.65,18.81,20.63,0.0,,0.0,0.0,0.35,0.0,23.68,11.5,40.2,23.2,-16.17,-12.64,0.16,0.54,5,40.0,15.5,13.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~153% CAGR (2yr) | Revenue CAGR 55% | Profit CAGR 39% | ROE 23% | ROCE 25% | Nearly debt-free,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,64,,2026-06-27,2026-06-01,26,-10.4,3,0.0
TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,2225.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=288 | 30-EMA=264 | Above by 25.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,330.5,263.85,215.33,280.93,883.37,1085.84,1334.71,1085.84,228.5,81.3,21.37,,3.0,0.93,16.07,21.0,11.87,,0,none,15.1,18.6,1.0,16.0,0.74,11.97,6.38,5.2,10.38,14.4,10.64,22.92,21.67,18.9,0.15,highly inconsistent earnings,0.11,,1.96,,20.53,0.92,58.43,0.0,,0.49,-0.12,0.09,0.0,385.85,219.9,14.3,50.3,17.11,101.14,0.7,0.35,7,26.0,28.5,10.0,4.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~81% CAGR (2yr) | Profit CAGR 23% | ROCE trend rising ↑ | Low D/E 0.11 | Promoter 58% holding | Piotroski F=7 (high quality compounder),None identified,2-3 years,Medium,"yfinance, screener.in",100,237,,2026-06-27,2026-06-01,26,0.0,3,0.0
WEBELSOLAR,Websol Energy System Limited,Technology,Solar,4546.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=98 | 30-EMA=89 | Above by 18.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Downtrend,0,Uptrend,Uptrend,105.57,89.5,55.32,89.73,577.66,1411.22,3447.6,1411.22,1236.8,265.6,15.0,,11.3,0.1,11.01,0.0,0.0,,0,none,66.9,63.2,,41.0,-3.0,28.87,31.73,82.43,,,95.48,,,157.9,0.5,insufficient history,0.21,,2.94,,-57.61,-1.27,29.72,2.01,,4.12,-1.28,0.32,0.01,157.3,50.4,32.9,109.5,-11.47,1101.29,0.58,0.25,4,35.0,21.5,12.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~266% CAGR (2yr) | Revenue CAGR 132% | Profit CAGR 144% | ROE 67% | ROCE 63% | Low D/E 0.21,Margin compression ↓,2-3 years,Medium,"yfinance, screener.in",80,229,,2026-06-27,2026-06-01,26,0.0,3,0.0
