Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
BANCOINDIA,Banco Products (India) Limited,Consumer Cyclical,Auto Parts,9387.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.71,8,Sep 8mo | Mid rally 75% | Asymmetry 4%,,Sideways-Above-MA,True,True,Constructive,True,Stage2,3,Uptrend,Uptrend,590.55,41.16,23.09,501.97,1778.69,2256.8,2863.43,2256.8,282.2,95.5,20.41,,5.74,0.76,12.9,244.0,-10.07,,0,none,31.2,30.9,2.43,17.0,1.11,12.06,13.66,21.26,18.66,20.51,22.96,26.88,33.42,-4.0,0.75,consistent growth,0.36,,2.25,,44.46,0.47,67.88,0.0,,4.06,0.06,0.22,0.0,879.8,502.0,32.9,17.6,1.72,314.79,0.13,,7,40.0,17.52,10.0,1.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~96% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 27% | ROE 31% | ROCE 31% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,234,,2026-06-01,2026-06-01,0,,1,
DRCSYSTEMS,DRC Systems India Limited,Technology,Information Technology Services,216.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,32,Sep 32mo | Mid rally 201% | Asymmetry 2%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,15.82,34.9,11.5,13.45,69.39,96.79,135.01,96.79,511.8,147.4,10.69,,1.92,0.27,7.56,0.0,,,0,none,22.6,25.2,-1.8,28.0,4.1,20.17,10.52,47.69,54.56,,26.67,39.49,,17.0,0.15,highly inconsistent earnings,0.0,,0.48,,38.65,17.93,20.63,0.0,,0.0,0.0,0.35,0.0,23.68,11.5,33.2,37.6,-9.25,-3.53,0.42,0.59,5,40.0,15.5,13.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~147% CAGR (2yr) | Revenue CAGR 55% | Profit CAGR 39% | ROE 23% | ROCE 25% | Nearly debt-free,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,63,,2026-06-01,2026-06-01,0,,1,
IPCALAB,Ipca Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,38675.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1509 | 30-EMA=1371 | Above by 20.8% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,4,Uptrend,Uptrend,1656.2,1371.34,1124.94,1407.77,3468.21,3484.35,6340.48,4689.36,110.4,45.0,33.9,23.57,4.7,0.96,18.46,39.0,-20.63,1676.82,17,buy,16.0,17.3,-2.37,21.0,-1.43,11.62,8.99,8.42,15.85,12.32,50.83,35.21,0.74,341.0,0.15,highly inconsistent earnings,0.09,,2.76,,860.21,2.22,44.72,0.0,,10.63,0.01,37.13,0.14,1678.3,1251.6,1.3,32.3,26.78,101.23,0.96,,5,26.0,26.5,10.0,6.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~45% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 35% | Nearly debt-free | Margin compressing ↓ ⚠️ | Piotroski F=5 (above average quality),Margin compression ↓ | Earnings due 2026-08-10,2-3 years,Medium,"yfinance, screener.in",100,365,2026-08-10,2026-06-01,2026-06-01,0,,1,
MACPOWER,Macpower CNC Machines Limited,Industrials,Specialty Industrial Machinery,970.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=990 | 30-EMA=921 | Above by 22.7% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1130.1,920.81,744.29,960.58,2975.72,6516.83,14271.86,6516.83,476.7,140.1,29.94,,6.25,0.25,20.44,14.0,14.47,,0,none,,,,15.89,,10.35,,43.3,,,119.0,,,119.0,0.5,insufficient history,0.01,,,,,,73.17,0.0,,1.11,0.08,0.52,0.17,1250.0,761.0,9.6,48.5,19.21,237.42,0.92,-0.29,1,29.0,28.5,8.0,3.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~140% CAGR (2yr) | Revenue CAGR 43% | Profit CAGR 119% | Nearly debt-free | Promoter 73% holding | Dividend growing 14%/yr,None identified,2-3 years,Medium,"yfinance, screener.in",50,99,,2026-06-01,2026-06-01,0,,1,
NMDC,NMDC Limited,Basic Materials,Steel,77359.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,30,Sep 30mo | Mid rally 140% | Asymmetry 1%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,89.02,21.51,8.94,75.67,203.57,167.32,246.23,223.88,88.0,37.1,10.39,9.26,2.27,1.04,6.72,398.0,4.35,82.47,19,hold,23.4,27.6,-1.94,29.0,-5.29,22.2,14.37,34.15,21.99,15.85,14.26,9.98,3.49,37.2,0.15,highly inconsistent earnings,0.19,,2.43,,-465.81,-0.6,60.79,0.0,,13.6,0.12,13.76,-0.3,94.25,66.8,5.5,33.3,40.31,168.36,0.5,,4,23.0,28.5,9.0,8.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~37% CAGR (2yr) | Revenue CAGR 22% | ROE 23% | ROCE 28% | Low D/E 0.19 | Promoter 61% holding,Margin compression ↓ | Earnings due 2026-08-12 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,219,2026-08-12,2026-06-01,2026-06-01,0,,1,
PIXTRANS,PIX Transmissions Limited,Industrials,Specialty Industrial Machinery,2119.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,14,Sep 14mo | Mid rally 133% | Asymmetry 4%,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1531.9,2783.67,1173.0,1302.12,3176.55,4394.34,4428.28,3750.56,186.9,69.4,19.38,,3.32,1.07,11.35,58.0,14.47,,0,none,16.5,21.8,-0.34,26.0,-0.34,18.36,11.08,-1.19,6.19,8.9,-5.31,18.07,10.48,-10.7,0.15,highly inconsistent earnings,0.04,,6.86,,113.22,5.34,62.06,0.0,,0.41,-0.57,2.51,0.96,1706.0,1220.1,10.2,25.6,3.55,45.21,0.29,-0.03,4,30.0,27.5,8.0,3.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~69% CAGR (2yr) | ROCE 22% | Nearly debt-free | Promoter 62% holding | OPM 26% | FCF yield 5.3%,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,50,,2026-06-01,2026-06-01,0,,1,
TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,2132.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=288 | 30-EMA=264 | Above by 25.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,330.5,263.85,215.33,280.93,920.9,1131.97,1391.42,1131.97,242.5,85.1,20.5,,2.87,0.89,15.39,22.0,11.87,,0,none,15.1,18.6,1.0,16.0,0.74,11.97,6.38,5.2,10.38,14.4,10.64,22.92,21.67,18.9,0.15,highly inconsistent earnings,0.11,,1.96,,20.53,0.96,58.43,0.0,,0.49,-0.12,0.09,0.0,372.8,219.9,11.3,50.3,16.83,100.77,0.7,0.38,7,26.0,28.5,10.0,4.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~85% CAGR (2yr) | Profit CAGR 23% | ROCE trend rising ↑ | Low D/E 0.11 | Promoter 58% holding | Piotroski F=7 (high quality compounder),None identified,2-3 years,Medium,"yfinance, screener.in",100,237,,2026-06-01,2026-06-01,0,,1,
WEBELSOLAR,Websol Energy System Limited,Technology,Solar,4744.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=98 | 30-EMA=89 | Above by 18.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Downtrend,0,Uptrend,Uptrend,105.57,89.5,55.32,89.73,553.6,1352.45,3304.03,1352.45,1181.1,257.9,15.65,,11.79,0.11,11.49,0.0,0.0,,0,none,66.9,63.2,,41.0,-3.0,28.87,31.73,82.43,,,95.48,,,157.9,0.5,insufficient history,0.21,,2.94,,-57.61,-1.21,29.72,2.01,,4.12,-1.28,0.32,0.01,157.3,50.4,32.9,109.5,-11.74,1100.92,0.58,0.33,4,35.0,21.5,12.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~258% CAGR (2yr) | Revenue CAGR 132% | Profit CAGR 144% | ROE 67% | ROCE 63% | Low D/E 0.21,Margin compression ↓,2-3 years,Medium,"yfinance, screener.in",80,229,,2026-06-01,2026-06-01,0,,1,
ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,14971.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1486 | 30-EMA=1341 | Above by 16.6% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1564.5,1341.26,1043.83,1329.83,1186.72,1853.91,3167.31,1938.74,18.5,8.9,77.54,32.0,8.33,1.22,59.43,6.0,171.44,1726.67,6,buy,10.7,16.2,5.51,36.0,6.11,28.13,6.62,-29.36,46.46,65.75,-27.09,63.37,135.65,-68.8,0.15,highly inconsistent earnings,0.01,,8.86,,374.0,2.5,48.51,0.0,,5.99,0.45,10.06,2.2,2268.0,1223.0,31.0,27.9,-13.48,252.13,0.86,0.07,6,36.0,28.5,4.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~9% CAGR (2yr) | Revenue CAGR 46% | Profit CAGR 63% | ROCE trend rising ↑ | Nearly debt-free | OPM 36%,High PE 78,2-3 years,Medium,"yfinance, screener.in",100,135,,2026-06-01,2026-06-01,0,,1,
RML,Rane (Madras) Limited,Consumer Cyclical,Auto Parts,2514.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=799 | 30-EMA=769 | Above by 15.9% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,891.15,768.71,601.53,757.48,3488.72,5330.41,8144.34,5330.41,498.1,144.6,23.42,,3.35,0.44,9.47,176.0,100.0,,0,none,15.5,14.0,3.51,9.0,1.34,2.78,5.03,13.42,17.95,24.98,181.58,52.79,121.65,5.2,0.15,highly inconsistent earnings,1.0,,0.92,,107.07,4.26,70.45,0.0,,0.06,0.01,0.97,-0.06,1049.0,608.5,15.0,46.5,5.37,0.16,3.21,0.42,6,26.0,27.0,12.0,3.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~145% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 53% | ROCE trend rising ↑ | Promoter 70% holding | FCF yield 4.3%,High D/E 1.0,2-3 years,Medium,"yfinance, screener.in",100,250,,2026-06-01,2026-06-01,0,,1,
SKMEGGPROD,SKM Egg Products Export (India) Limited,Consumer Defensive,Packaged Foods,1077.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,22,Sep 22mo | Mid rally 174% | Asymmetry 3%,MonthlyCupHandle+MonthlyDoubleBottom,Sideways-Above-MA,True,True,Constructive,True,Stage2,15,Uptrend,Uptrend,195.1,64.65,23.29,165.83,846.59,939.89,1043.46,939.89,381.7,119.5,10.36,,3.17,0.94,6.41,37.0,44.22,,0,none,29.7,30.0,2.49,21.0,1.8,13.51,17.0,54.22,5.08,23.35,197.14,11.02,45.41,414.4,0.15,highly inconsistent earnings,0.36,,2.86,,16.81,1.56,57.47,0.04,,0.49,-0.26,0.36,0.04,232.5,96.3,16.1,102.6,61.28,59.5,0.52,-0.19,6,28.0,22.0,10.0,8.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~120% CAGR (2yr) | ROE 30% | ROCE 30% | ROCE trend rising ↑ | Promoter 57% holding | Piotroski F=6 (above average quality),Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,287,,2026-06-01,2026-06-01,0,,1,
