Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,167352.0,Large-Cap,MonthlyCupHandle,Forming,0.843,13,Cup 13mo | Depth 27% | Prior gain 32% | R²=0.98,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Constructive,False,Stage2,1,Uptrend,Uptrend,18542.0,18875.33,13845.0,15760.7,5162.54,23905.66,8577.66,6654.51,28.9,13.5,100.0,55.52,26.66,3.46,64.53,6.0,10.06,19375.62,13,buy,32.6,38.1,3.71,28.0,1.97,17.05,15.56,30.48,12.45,31.35,34.86,28.9,43.25,70.0,0.4,lumpy earner,0.23,,2.06,,-1405.69,-0.84,73.15,0.0,,6.39,-0.2,13.36,0.47,19187.0,11646.0,3.4,59.2,35.31,258.02,0.43,0.2,6,36.0,22.62,0.0,10.0,68.6,ACCUMULATE ⭐⭐⭐,Expected ~14% CAGR (2yr) | Profit CAGR 29% | ROE 33% | ROCE 38% | ROCE trend rising ↑ | Low D/E 0.23,High PE 100 | Earnings due 2026-08-06 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,244,2026-08-06,2026-08-01,2026-06-01,61,2.4,9,5.0
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,Auto Parts,10040.0,Mid-Cap,MonthlyStage2,Stage Change,0.676,24,10-EMA=457 | 30-EMA=428 | Above by 10.1% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,471.85,428.44,362.29,401.07,976.17,1008.44,1757.0,1309.63,113.7,46.2,33.77,24.92,7.66,0.99,20.44,36.0,50.0,556.67,6,strong_buy,25.1,25.4,1.71,13.0,0.51,7.12,11.68,15.97,17.79,22.02,19.76,34.16,22.88,24.2,0.15,highly inconsistent earnings,0.52,,1.04,,-309.78,-3.09,74.95,0.0,,9.5,0.21,10.97,0.72,578.5,375.3,18.4,25.7,-1.2,,0.62,-0.17,5,33.0,22.61,11.0,2.0,68.6,ACCUMULATE ⭐⭐⭐,Expected ~46% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 34% | ROE 25% | ROCE 25% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,33,,2026-08-01,2026-06-01,61,3.5,9,11.0
IPCALAB,Ipca Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,44720.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1587 | 30-EMA=1416 | Above by 32.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,6,Uptrend,Uptrend,1872.2,1416.12,1271.2,1591.37,3389.0,3442.76,6195.68,4582.27,83.9,35.6,39.21,26.85,5.55,1.11,22.79,34.0,-20.63,1733.5,18,buy,15.7,17.0,-2.37,21.0,-1.43,11.83,8.42,7.89,15.66,12.21,50.83,35.21,0.74,341.0,0.15,highly inconsistent earnings,0.09,,2.76,,790.13,1.77,44.72,0.0,,10.72,0.09,37.04,-0.09,1944.9,1251.6,3.7,49.6,36.32,89.93,0.4,0.05,5,26.0,28.5,6.0,8.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~36% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 35% | Nearly debt-free | Margin compressing ↓ ⚠️ | Piotroski F=5 (above average quality),Margin compression ↓ | Earnings due 2026-08-10,2-3 years,Medium,"yfinance, screener.in",100,367,2026-08-10,2026-08-01,2026-06-01,61,13.0,9,0.0
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,61858.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,48,Sep 48mo | Mid rally 152% | Asymmetry 2%,,Uptrend,True,False,Constructive,False,Stage2,6,Uptrend,Uptrend,2282.9,1214.53,478.22,1940.46,2261.0,2505.68,2789.29,2511.29,9.8,4.8,45.46,22.3,5.88,4.11,13.4,23.0,25.99,2497.27,11,buy,30.5,39.8,3.89,27.0,0.94,8.02,13.9,27.48,13.61,9.19,30.09,11.07,11.91,6382.0,0.15,highly inconsistent earnings,0.06,,1.77,,1177.36,1.9,46.65,0.0,,20.89,0.54,18.6,-0.68,2474.0,1792.6,7.7,27.4,19.85,174.01,0.26,0.26,7,34.0,25.5,5.0,4.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~5% CAGR (2yr) | ROE 30% | ROCE 40% | ROCE trend rising ↑ | Nearly debt-free | OPM 27%,Earnings due 2026-07-31 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,289,2026-07-31,2026-08-01,2026-06-01,61,-5.1,9,5.0
PARAS,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,9632.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=904 | 30-EMA=814 | Above by 54.4% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1256.5,813.65,437.01,1068.02,556.79,1190.29,1018.07,752.9,,,109.85,72.0,13.27,3.12,79.12,4.0,,703.0,1,none,12.6,16.9,0.97,25.0,-1.17,18.49,7.12,30.68,29.04,27.24,45.9,35.22,40.95,74.3,0.15,highly inconsistent earnings,0.04,,3.23,,55.19,0.57,53.2,0.0,,8.29,3.23,3.04,1.8,1443.0,580.5,12.9,116.5,94.74,44.77,1.16,0.52,5,34.0,28.5,-1.0,7.0,68.5,ACCUMULATE ⭐⭐⭐,Revenue CAGR 29% | Profit CAGR 35% | ROCE trend rising ↑ | Nearly debt-free | Promoter 53% holding | Margin compressing ↓ ⚠️,High PE 110 | Margin compression ↓,2-3 years,Medium,"yfinance, screener.in",100,58,,2026-08-01,2026-06-01,61,64.7,8,6.0
ANANTRAJ,Anant Raj Limited,Real Estate,Real Estate - Development,21109.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=533 | 30-EMA=490 | Above by 19.6% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,585.85,489.87,405.7,497.97,884.98,1105.05,2136.61,1375.08,88.6,37.3,37.03,20.09,3.65,0.67,32.17,17.0,82.55,700.0,3,strong_buy,11.2,12.1,2.43,26.0,2.46,22.18,6.27,21.94,37.94,58.64,31.22,55.38,128.37,25.1,0.15,highly inconsistent earnings,0.12,,9.76,,-293.54,-1.39,57.43,0.02,,10.74,-0.14,4.6,-0.23,743.65,403.0,21.2,45.4,14.36,141.89,0.45,0.37,5,30.0,28.5,7.0,3.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~37% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 55% | ROCE trend rising ↑ | Low D/E 0.12 | Promoter 57% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,239,,2026-08-01,2026-06-01,61,21.4,9,10.0
VAIBHAVGBL,Vaibhav Global Limited,Consumer Cyclical,Luxury Goods,4215.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,17,Sep 17mo | Mid rally 113% | Asymmetry 3%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,255.5,208.43,96.52,217.17,1157.49,1577.9,2150.99,1577.9,517.6,148.5,16.0,5.21,2.55,0.44,14.3,238.0,-20.63,,0,none,17.9,16.4,-3.37,10.0,-0.74,7.21,7.03,9.23,11.12,7.77,73.86,36.32,-0.45,167.4,0.15,highly inconsistent earnings,0.25,,2.75,,127.99,3.04,57.33,-0.1,,16.66,0.22,2.22,-0.01,293.25,174.13,12.9,46.7,28.4,-64.56,0.66,0.23,5,23.0,27.5,12.0,6.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~148% CAGR (2yr) | Profit CAGR 36% | Low D/E 0.25 | Promoter 57% holding | Margin compressing ↓ ⚠️ | FCF yield 3.0%,Margin compression ↓ | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,268,,2026-08-01,2026-06-01,61,14.2,9,14.0
SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1230.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,21,Sep 21mo | Mid rally 164% | Asymmetry 7%,,Downtrend,False,False,Below-MAs,False,Stage2,6,Uptrend,Uptrend,13.87,27.9,10.21,11.79,70.31,109.73,171.23,109.73,691.1,181.3,16.16,,3.19,0.29,14.66,0.0,,,0,none,20.2,26.8,2.26,16.0,1.31,15.63,9.36,5.62,30.11,21.46,55.1,56.05,47.19,42.3,0.4,lumpy earner,0.0,,3.19,,41.05,3.34,50.57,0.0,,0.35,0.14,,,18.93,10.21,26.7,35.8,-16.19,35.55,0.45,0.73,7,40.0,16.0,12.0,0.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~181% CAGR (2yr) | Revenue CAGR 30% | Profit CAGR 56% | ROE 20% | ROCE 27% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,45,,2026-08-01,2026-06-01,61,-2.0,9,-6.0
KARURVYSYA,The Karur Vysya Bank Limited,Financial Services,Banks - Regional,32759.0,Large-Cap,MonthlyDoubleBottom,Breakout Ready,1.0,35,Sep 35mo | Mid rally 115% | Asymmetry 0%,,Uptrend,True,True,Uptrend,True,Stage2,12,Uptrend,Uptrend,342.45,103.53,48.12,291.08,898.81,925.74,1889.74,1303.27,170.3,64.4,11.93,10.31,2.32,0.27,,77.0,15.98,359.44,18,strong_buy,,,,56.66,,41.31,,26.0,,,45.0,,,44.9,0.5,insufficient history,,,,,,,2.07,0.0,,17.92,-1.33,41.22,1.96,347.9,201.82,1.6,69.7,62.49,224.96,2.54,-0.07,1,21.0,28.0,9.0,10.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~64% CAGR (2yr) | Revenue CAGR 26% | Profit CAGR 45% | OPM 57% | DII buying +2.0% ↑ | Dividend growing 16%/yr,Earnings due 2026-10-16,2-3 years,Medium,"yfinance, screener.in",40,367,2026-10-16,2026-08-01,2026-06-01,61,16.8,9,4.5
3MINDIA,3M India Limited,Industrials,Conglomerates,39991.0,Large-Cap,MonthlyCupHandle,Forming,0.916,22,Cup 22mo | Depth 21% | Prior gain 23% | R²=0.97,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,35370.0,37436.67,29755.96,30064.5,21846.44,45117.38,37473.51,28612.28,27.6,12.9,76.34,47.12,22.72,2.46,40.1,45.0,71.68,36726.0,1,none,30.5,40.5,0.09,19.0,1.34,10.26,18.76,-0.07,7.86,6.98,4.8,30.97,13.67,203.1,0.15,highly inconsistent earnings,0.1,,2.18,,459.29,1.15,75.0,0.0,,3.5,-0.02,8.16,-0.18,38030.0,28730.0,7.0,23.1,15.89,-8.2,0.3,0.27,6,38.0,26.99,-1.0,4.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~13% CAGR (2yr) | Profit CAGR 31% | ROE 30% | ROCE 40% | ROCE trend rising ↑ | Nearly debt-free,High PE 76 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,289,,2026-08-01,2026-06-01,61,11.2,9,7.9
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,223.0,Micro-Cap,MonthlyDoubleBottom,Breakout Ready,1.0,18,Sep 18mo | Mid rally 153% | Asymmetry 4%,,Downtrend,False,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,102.23,92.78,35.99,86.9,246.54,383.03,595.07,383.03,274.7,93.6,23.19,,1.19,0.42,8.79,19.0,0.0,,0,none,11.0,15.5,1.2,10.0,0.8,6.59,6.86,29.59,32.57,,25.0,55.36,,29.5,0.4,lumpy earner,0.08,,2.44,,32.42,14.54,50.7,0.0,,0.0,-0.01,0.82,0.07,189.7,88.05,46.1,16.1,-33.51,145.26,1.39,0.45,5,37.0,18.0,13.0,0.0,68.0,ACCUMULATE ⭐⭐⭐,Expected ~94% CAGR (2yr) | Revenue CAGR 33% | Profit CAGR 55% | ROCE trend rising ↑ | Nearly debt-free | Promoter 51% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,99,,2026-08-01,2026-06-01,61,-1.7,9,8.0
