Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,209.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,18,Sep 18mo | Mid rally 153% | Asymmetry 4%,,Downtrend,False,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,103.97,92.78,35.99,88.37,267.78,416.02,646.33,416.02,300.1,100.0,21.72,,1.41,0.39,8.3,20.0,0.0,,0,none,11.0,15.5,1.2,10.0,0.8,6.59,6.86,29.59,32.57,,25.0,55.36,,29.5,0.4,lumpy earner,0.08,,2.44,,32.42,15.53,50.7,4.41,,0.01,0.01,0.75,0.75,189.7,88.05,45.2,18.1,-16.67,127.82,0.61,0.46,5,40.0,16.0,13.0,0.0,69.0,ACCUMULATE ⭐⭐⭐,Expected ~100% CAGR (2yr) | Revenue CAGR 33% | Profit CAGR 55% | ROCE trend rising ↑ | Nearly debt-free | Promoter 51% holding,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,97,,2026-06-13,2026-06-01,12,0.0,1,9.0
STYLAMIND,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5178.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=2204 | 30-EMA=1924 | Above by 44.1% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,2773.0,1924.22,1576.4,2357.05,4000.78,3950.47,5387.16,4642.51,42.5,19.4,34.6,22.97,7.11,2.16,22.8,0.0,,2912.4,5,buy,20.5,27.0,0.66,20.0,0.14,13.19,14.7,10.15,5.85,18.66,22.95,16.04,22.22,29.3,0.15,highly inconsistent earnings,0.04,,3.48,,-34.89,-0.67,54.1,1.91,,2.81,0.77,13.31,0.07,3089.8,1593.7,10.3,74.0,76.96,52.25,1.03,,5,27.0,28.5,3.0,10.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~19% CAGR (2yr) | ROE 20% | ROCE 27% | ROCE trend rising ↑ | Nearly debt-free | Promoter 54% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,58,,2026-06-13,2026-06-01,12,0.0,1,-2.0
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,151885.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=6272 | 30-EMA=5739 | Above by 18.0% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Stage2,4,Uptrend,Uptrend,6770.5,5738.75,4876.16,5754.93,6871.55,13929.07,52492.75,18992.28,105.7,43.4,98.04,69.88,19.38,0.56,77.83,55.0,39.08,6334.25,28,underperform,22.4,29.9,20.0,14.0,2.8,22.26,,-0.83,19.84,,78.48,176.39,,275.8,0.15,highly inconsistent earnings,0.01,,,,,,75.0,0.0,,8.19,0.55,9.28,0.13,7822.5,4637.5,13.4,46.0,28.24,31.87,0.5,0.52,3,35.0,22.5,5.0,6.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~43% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 176% | ROE 22% | ROCE 30% | ROCE trend rising ↑,High PE 98 | Earnings due 2026-07-30,2-3 years,Medium,"yfinance, screener.in",80,288,2026-07-30,2026-06-13,2026-06-01,12,7.0,1,-1.9
DRCSYSTEMS,DRC Systems India Limited,Technology,Information Technology Services,212.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,32,Sep 32mo | Mid rally 201% | Asymmetry 2%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,14.17,34.9,11.5,12.04,63.12,88.05,122.82,88.05,521.4,149.3,10.52,,1.89,0.27,7.44,0.0,,,0,none,22.6,25.2,-1.8,28.0,4.1,20.17,10.52,47.69,54.56,,26.67,39.49,,17.0,0.15,highly inconsistent earnings,0.0,,0.48,,38.65,18.21,20.63,0.0,,0.0,0.0,0.35,0.0,23.68,11.5,40.2,23.2,-16.17,-12.64,0.16,0.54,5,40.0,15.5,13.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~149% CAGR (2yr) | Revenue CAGR 55% | Profit CAGR 39% | ROE 23% | ROCE 25% | Nearly debt-free,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,64,,2026-06-13,2026-06-01,12,-10.4,1,0.0
NMDC,NMDC Limited,Basic Materials,Steel,81676.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,30,Sep 30mo | Mid rally 140% | Asymmetry 1%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,89.02,21.51,8.94,75.67,192.81,162.55,233.21,212.05,82.6,35.1,10.97,9.26,2.39,1.1,8.27,377.0,4.35,88.3,20,hold,23.4,27.6,-1.94,29.0,-5.29,23.23,12.29,34.15,21.99,15.85,14.26,9.98,3.49,37.2,0.15,highly inconsistent earnings,0.19,,2.43,,-1396.04,-1.71,60.79,0.0,,13.6,0.12,13.76,-0.3,97.49,66.8,8.7,33.3,40.59,168.73,0.5,0.61,4,23.0,28.5,7.0,10.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~35% CAGR (2yr) | Revenue CAGR 22% | ROE 23% | ROCE 28% | Low D/E 0.19 | Promoter 61% holding,Margin compression ↓ | Earnings due 2026-08-12 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,219,2026-08-12,2026-06-13,2026-06-01,12,0.0,1,0.0
PIXTRANS,PIX Transmissions Limited,Industrials,Specialty Industrial Machinery,2192.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,14,Sep 14mo | Mid rally 133% | Asymmetry 4%,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1531.9,2783.67,1173.0,1302.12,3003.94,4394.34,4187.65,3546.76,186.9,69.4,20.49,,3.44,1.13,11.81,56.0,14.47,,0,none,16.5,21.8,-0.34,26.0,-0.34,18.36,11.08,-1.19,6.19,8.9,-5.31,18.07,10.48,-10.7,0.15,highly inconsistent earnings,0.04,,6.86,,113.22,5.16,62.06,0.0,,0.41,-0.57,2.51,0.96,1706.0,1220.1,10.2,25.6,3.82,45.58,0.29,-0.05,4,30.0,27.5,8.0,3.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~69% CAGR (2yr) | ROCE 22% | Nearly debt-free | Promoter 62% holding | OPM 26% | FCF yield 5.2%,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,50,,2026-06-13,2026-06-01,12,0.0,1,0.0
TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,2165.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=288 | 30-EMA=264 | Above by 25.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,330.5,263.85,215.33,280.93,907.8,1115.87,1371.63,1115.87,237.6,83.7,20.79,,2.92,0.91,15.63,21.0,11.87,,0,none,15.1,18.6,1.0,16.0,0.74,11.97,6.38,5.2,10.38,14.4,10.64,22.92,21.67,18.9,0.15,highly inconsistent earnings,0.11,,1.96,,20.53,0.95,58.43,0.0,,0.49,-0.12,0.09,0.0,372.8,219.9,11.3,50.3,17.11,101.14,0.7,0.35,7,26.0,28.5,10.0,4.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~84% CAGR (2yr) | Profit CAGR 23% | ROCE trend rising ↑ | Low D/E 0.11 | Promoter 58% holding | Piotroski F=7 (high quality compounder),None identified,2-3 years,Medium,"yfinance, screener.in",100,237,,2026-06-13,2026-06-01,12,0.0,1,0.0
WEBELSOLAR,Websol Energy System Limited,Technology,Solar,4809.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=98 | 30-EMA=89 | Above by 18.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Downtrend,0,Uptrend,Uptrend,105.57,89.5,55.32,89.73,546.1,1334.13,3259.29,1334.13,1163.7,255.5,15.87,,11.95,0.11,11.65,0.0,0.0,,0,none,66.9,63.2,,41.0,-3.0,28.87,31.73,82.43,,,95.48,,,157.9,0.5,insufficient history,0.21,,2.94,,-57.61,-1.2,29.72,2.01,,4.12,-1.28,0.32,0.01,157.3,50.4,32.9,109.5,-11.47,1101.29,0.58,0.25,4,35.0,21.5,12.0,0.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~256% CAGR (2yr) | Revenue CAGR 132% | Profit CAGR 144% | ROE 67% | ROCE 63% | Low D/E 0.21,Margin compression ↓,2-3 years,Medium,"yfinance, screener.in",80,229,,2026-06-13,2026-06-01,12,0.0,1,0.0
TPLPLASTEH,TPL Plastech Limited,Consumer Cyclical,Packaging & Containers,519.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 165% | Asymmetry 1%,,Sideways-Above-MA,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,63.73,133.28,50.01,54.17,200.18,244.06,297.56,244.06,283.0,95.7,17.84,,3.4,0.81,11.05,150.0,35.72,,0,none,18.4,22.3,1.2,11.0,0.03,6.88,10.56,21.2,16.0,14.39,20.83,21.92,21.4,18.0,0.15,highly inconsistent earnings,0.11,,2.08,,27.6,5.32,74.86,0.0,,0.5,0.05,0.04,-0.04,87.69,50.01,27.3,27.4,-13.24,37.9,0.95,0.05,7,35.0,22.5,10.0,1.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~96% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 22% | ROCE 22% | ROCE trend rising ↑ | Low D/E 0.11,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,133,,2026-06-13,2026-06-01,12,0.0,1,2.0
V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,9043.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,33,Sep 33mo | Mid rally 505% | Asymmetry 6%,,Sideways-Above-MA,True,True,Constructive,True,Stage2,3,Uptrend,Uptrend,226.03,55.56,8.93,192.13,657.83,1723.97,4518.02,1723.97,662.7,176.2,54.03,2.82,9.62,0.33,20.76,0.0,,,0,none,22.7,18.3,3.46,15.0,1.2,5.27,8.82,62.79,54.05,41.64,125.0,162.07,,172.0,0.2,multiple loss years in history,1.1,,1.44,,-457.08,-5.05,51.43,0.0,,2.62,-0.39,9.28,0.16,256.45,158.56,11.9,42.6,32.29,1585.11,1.0,,4,25.0,22.5,11.0,10.0,68.5,ACCUMULATE ⭐⭐⭐,Expected ~176% CAGR (2yr) | Revenue CAGR 54% | Profit CAGR 162% | ROE 23% | ROCE trend rising ↑ | Promoter 51% holding,High D/E 1.1 | High PE 54 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,227,,2026-06-13,2026-06-01,12,0.0,1,2.0
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,72546.0,Large-Cap,MonthlyDoubleBottom,Forming,0.647,39,Sep 39mo | Mid rally 71% | Asymmetry 6%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,1015.5,811.12,460.2,863.17,1553.25,2264.36,5974.9,3046.4,123.0,49.3,27.7,15.98,3.63,0.29,,10.0,25.99,1091.31,26,buy,22.3,12.4,,35.55,,21.37,,18.49,28.91,,208.5,96.13,,65.2,0.4,lumpy earner,,,,,,,22.76,-0.03,,37.27,0.82,31.3,0.03,1079.55,682.15,5.9,48.9,41.75,20.13,0.4,,1,27.0,24.26,9.0,8.0,68.3,ACCUMULATE ⭐⭐⭐,Expected ~49% CAGR (2yr) | Revenue CAGR 29% | Profit CAGR 96% | ROE 22% | OPM 36% | FII buying +0.8% ↑,Earnings due 2026-07-16 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",70,108,2026-07-16,2026-06-13,2026-06-01,12,4.5,1,4.0
