Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,153482.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,42,Sep 42mo | Mid rally 191% | Asymmetry 3%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Bear,Choppy,143.56,65.07,21.99,122.03,254.44,265.53,462.0,342.86,85.0,36.0,39.82,22.33,4.16,1.15,14.04,41.0,-6.87,149.55,22,buy,10.9,13.1,1.83,9.0,0.34,3.09,4.16,10.95,16.97,17.06,-1.45,34.75,21.1,42.5,0.15,highly inconsistent earnings,0.44,,1.06,,3768.69,2.46,48.6,0.0,,12.45,0.7,21.08,-0.49,151.77,89.7,5.4,60.0,53.86,105.31,0.33,0.98,6,24.0,24.5,9.0,10.0,67.5,ACCUMULATE ⭐⭐⭐,Expected ~36% CAGR (2yr) | Revenue CAGR 17% | Profit CAGR 35% | ROCE trend rising ↑ | Piotroski F=6 (above average quality) | FII buying +0.7% ↑,Earnings due 2026-08-13 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,288,2026-08-13,2026-06-06,2026-06-01,5,9.2,1,-4.0
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,98106.0,Large-Cap,MonthlyCupHandle,Forming,0.849,19,Cup 19mo | Depth 36% | Prior gain 28% | R²=1.00,MonthlyCupHandle+MonthlyDoubleBottom,Downtrend,False,False,Below-MAs,False,Stage2,3,Bear,Choppy,5007.5,6106.48,3934.36,4256.38,18142.41,16229.92,29400.29,23095.28,224.1,80.0,17.09,15.38,4.54,0.63,12.22,377.0,3.23,5931.89,35,buy,28.5,35.8,2.91,15.0,0.6,12.11,12.51,15.85,11.55,8.9,31.99,27.3,14.49,25.7,0.15,highly inconsistent earnings,0.04,,1.91,,6278.06,6.4,34.73,0.0,,31.15,1.72,24.69,-1.59,6388.5,4158.1,21.6,20.4,30.03,67.32,0.67,0.56,7,38.0,10.19,12.0,7.0,67.2,ACCUMULATE ⭐⭐⭐,Expected ~80% CAGR (2yr) | Profit CAGR 27% | ROE 28% | ROCE 36% | ROCE trend rising ↑ | Nearly debt-free,Earnings due 2026-08-05 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,287,2026-08-05,2026-06-06,2026-06-01,5,0.0,1,-2.0
STYLAMIND,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4801.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=2204 | 30-EMA=1924 | Above by 44.1% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,3,Bear,Choppy,2773.0,1924.22,1576.4,2357.05,4318.83,4071.1,5815.42,5011.57,46.8,21.2,32.05,21.3,6.59,2.0,21.13,0.0,,2660.4,5,none,20.5,27.0,0.66,20.0,0.14,13.19,14.7,10.15,5.85,18.66,22.95,16.04,22.22,29.3,0.15,highly inconsistent earnings,0.04,,3.48,,-34.89,-0.73,54.1,1.91,,2.81,0.77,13.31,0.07,2929.0,1593.7,5.3,74.0,76.96,52.25,1.03,,5,27.0,24.5,5.0,10.0,66.5,ACCUMULATE ⭐⭐⭐,Expected ~21% CAGR (2yr) | ROE 20% | ROCE 27% | ROCE trend rising ↑ | Nearly debt-free | Promoter 54% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,58,,2026-06-06,2026-06-01,5,0.0,1,-4.0
RML,Rane (Madras) Limited,Consumer Cyclical,Auto Parts,2514.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=820 | 30-EMA=778 | Above by 15.9% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Bear,Choppy,901.45,778.11,601.53,766.23,3529.04,5392.02,8238.47,5392.02,498.1,144.6,23.42,,3.35,0.44,9.47,176.0,100.0,,0,none,15.5,14.0,3.51,9.0,1.34,2.78,5.03,13.42,17.95,24.98,181.58,52.79,121.65,5.2,0.15,highly inconsistent earnings,1.0,,0.92,,107.07,4.26,70.45,0.0,,0.06,0.01,0.97,-0.06,1049.0,608.5,14.1,48.1,13.74,26.62,0.13,0.42,6,26.0,24.5,12.0,4.0,66.5,ACCUMULATE ⭐⭐⭐,Expected ~145% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 53% | ROCE trend rising ↑ | Promoter 70% holding | FCF yield 4.3%,High D/E 1.0,2-3 years,Medium,"yfinance, screener.in",100,251,,2026-06-06,2026-06-01,5,1.2,1,-1.5
MARINE,Marine Electricals (India) Limited,Industrials,Electrical Equipment & Parts,3568.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=219 | 30-EMA=185 | Above by 34.8% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,4,Bear,Choppy,248.85,184.6,147.48,211.52,194.17,293.97,445.06,293.97,18.1,8.7,69.85,,8.6,1.36,39.1,12.0,9.0,,0,none,13.2,18.2,1.23,11.0,-0.03,6.27,,14.34,25.56,28.43,55.26,51.4,33.34,126.8,0.4,lumpy earner,0.13,,,,,,68.2,-0.34,,0.59,-0.06,0.34,0.22,282.48,150.86,11.9,65.0,42.24,271.48,0.66,1.06,2,31.0,22.5,3.0,10.0,66.5,ACCUMULATE ⭐⭐⭐,Expected ~9% CAGR (2yr) | Revenue CAGR 26% | Profit CAGR 51% | ROCE trend rising ↑ | Low D/E 0.13 | Promoter 68% holding,High PE 70,2-3 years,Medium,"yfinance, screener.in",80,93,,2026-06-06,2026-06-01,5,12.1,1,4.0
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,10053.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=5548 | 30-EMA=5212 | Above by 19.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,True,Constructive,True,Stage2,5,Bear,Choppy,6200.0,5211.92,4757.5,5270.0,16354.75,25284.44,39089.74,25284.44,307.8,101.9,30.77,31.94,16.22,0.56,21.63,256.0,18.98,,0,none,61.59,,,34.94,,23.22,33.1,19.1,,,54.6,,,54.6,0.5,insufficient history,0.02,,2.18,,292.48,2.91,51.82,0.0,,6.2,-0.77,13.67,-0.17,6739.0,4707.0,8.0,31.7,14.76,10.41,0.39,0.15,5,36.0,18.5,8.0,4.0,66.5,ACCUMULATE ⭐⭐⭐,Expected ~102% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 55% | ROE 62% | Nearly debt-free | Promoter 52% holding,None identified,2-3 years,Medium,"yfinance, screener.in",70,288,,2026-06-06,2026-06-01,5,16.1,1,8.2
AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,36592.0,Large-Cap,MonthlyCupHandle,Forming,0.924,19,Cup 19mo | Depth 19% | Prior gain 44% | R²=0.94,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,5,Bear,Choppy,2976.5,3174.87,2558.14,2530.03,4786.43,4812.05,7071.66,5817.9,61.7,27.1,34.6,25.72,8.08,1.61,24.16,191.0,58.74,3303.29,14,strong_buy,25.4,32.3,0.51,26.0,-1.2,19.37,14.82,17.32,13.36,13.54,14.78,21.55,10.06,18.4,0.15,highly inconsistent earnings,0.06,,2.64,,0.87,0.0,66.25,0.0,,8.26,0.29,18.36,-0.22,3314.9,2329.9,10.2,27.8,15.05,65.42,0.31,0.2,6,34.0,23.09,5.0,4.0,66.1,ACCUMULATE ⭐⭐⭐,Expected ~27% CAGR (2yr) | Profit CAGR 22% | ROE 25% | ROCE 32% | ROCE trend rising ↑ | Nearly debt-free,Margin compression ↓ | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,288,,2026-06-06,2026-06-01,5,-8.4,1,-4.8
UNIVASTU,Univastu India Limited,Industrials,Engineering & Construction,277.0,Micro-Cap,MonthlyDoubleBottom,Forming,1.0,20,Sep 20mo | Mid rally 108% | Asymmetry 2%,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Stage2,4,Bear,Choppy,69.99,115.12,54.67,59.49,148.49,229.96,356.14,229.96,228.6,81.3,26.28,,3.17,0.48,9.27,0.0,,,0,none,25.4,30.0,1.0,16.0,-4.17,9.02,,42.11,40.83,36.65,62.5,54.87,21.06,81.7,0.15,highly inconsistent earnings,0.44,,,,,,67.46,0.0,,,0.0,0.0,0.0,106.67,56.02,34.4,24.9,-8.27,77.64,0.37,0.27,2,36.0,18.0,12.0,0.0,66.0,ACCUMULATE ⭐⭐⭐,Expected ~81% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 55% | ROE 25% | ROCE 30% | ROCE trend rising ↑,Margin compression ↓ | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,96,,2026-06-06,2026-06-01,5,0.0,1,-4.0
RAMCOSYS,Ramco Systems Limited,Technology,Software - Application,1710.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=468 | 30-EMA=419 | Above by 34.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Downtrend,0,Bear,Choppy,562.25,419.02,290.3,477.91,625.79,846.01,1143.72,846.01,50.5,22.7,40.81,20.78,5.24,1.16,12.16,0.0,,600.0,1,strong_buy,18.0,19.3,0.49,23.0,0.34,5.97,5.13,18.61,12.53,2.29,223.53,35.19,30.73,371.8,0.2,multiple loss years in history,0.12,,1.02,,56.51,3.3,55.69,2.66,,10.02,0.07,2.03,-3.75,682.35,342.1,17.6,64.4,51.87,86.43,7.32,0.64,6,33.0,19.0,8.0,6.0,66.0,ACCUMULATE ⭐⭐⭐,Expected ~23% CAGR (2yr) | Profit CAGR 35% | ROCE trend rising ↑ | Low D/E 0.12 | Promoter 56% holding | Promoters buying ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,287,,2026-06-06,2026-06-01,5,42.6,1,6.0
NEULANDLAB,Neuland Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,21924.0,Mid-Cap,MonthlyCupHandle,Forming,0.82,18,Cup 18mo | Depth 27% | Prior gain 121% | R²=0.97,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,5,Bear,Choppy,16811.0,18024.33,13107.61,14289.35,18280.49,22941.05,31103.52,23845.07,36.5,16.8,60.24,37.32,13.53,1.98,409.45,20.0,33.89,20972.0,4,none,21.4,26.6,3.4,28.0,2.51,2.29,,36.97,19.31,16.64,40.0,30.44,35.06,664.8,0.15,highly inconsistent earnings,0.16,,1.42,,,,32.63,0.0,,20.46,-0.44,15.84,1.12,19747.0,11412.0,14.9,47.3,32.34,368.57,0.15,-0.32,3,33.0,21.84,3.0,8.0,65.8,ACCUMULATE ⭐⭐⭐,Expected ~17% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 30% | ROE 21% | ROCE 27% | ROCE trend rising ↑,High PE 60 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,213,,2026-06-06,2026-06-01,5,0.1,1,2.0
BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,10477.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,27,Sep 27mo | Mid rally 129% | Asymmetry 6%,,Sideways,False,False,Below-MAs,True,Stage2,15,Bear,Choppy,1529.1,2919.66,1235.21,1299.73,15271.44,22241.32,32392.26,22241.32,1354.5,281.4,8.43,4.02,1.49,0.18,3.23,226.0,141.97,,0,none,19.1,33.0,3.43,18.0,1.0,6.26,15.63,6.78,5.54,7.84,13.64,45.64,14.32,43.8,0.15,highly inconsistent earnings,0.17,,1.19,,2049.95,19.57,74.04,0.0,,9.48,0.06,1.46,0.04,2155.0,1314.6,29.0,16.3,-12.95,19.63,0.11,0.66,5,37.0,15.5,13.0,0.0,65.5,ACCUMULATE ⭐⭐⭐,Expected ~281% CAGR (2yr) | Profit CAGR 46% | ROCE 33% | ROCE trend rising ↑ | Low D/E 0.17 | Promoter 74% holding,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,288,,2026-06-06,2026-06-01,5,0.0,1,-4.0
